@relation CNNdriven-weka.filters.unsupervised.attribute.NumericToNominal-Rlast
@attribute 1 numeric
@attribute 2 numeric
@attribute 3 numeric
@attribute 4 numeric
@attribute 5 numeric
@attribute 6 numeric
@attribute 7 numeric
@attribute 8 numeric
@attribute 9 numeric
@attribute 10 numeric
@attribute 11 numeric
@attribute 12 numeric
@attribute 13 numeric
@attribute 14 numeric
@attribute 15 numeric
@attribute 16 numeric
@attribute 17 numeric
@attribute 18 numeric
@attribute 19 numeric
@attribute 20 numeric
@attribute 21 numeric
@attribute 22 numeric
@attribute 23 numeric
@attribute 24 numeric
@attribute 25 numeric
@attribute 26 numeric
@attribute 27 numeric
@attribute 28 numeric
@attribute 29 numeric
@attribute 30 numeric
@attribute 31 numeric
@attribute 32 numeric
@attribute 33 numeric
@attribute 34 numeric
@attribute 35 numeric
@attribute 36 numeric
@attribute 37 numeric
@attribute 38 numeric
@attribute 39 numeric
@attribute 40 numeric
@attribute 41 numeric
@attribute 42 numeric
@attribute 43 numeric
@attribute 44 numeric
@attribute 45 numeric
@attribute 46 numeric
@attribute 47 numeric
@attribute 48 numeric
@attribute 49 numeric
@attribute 50 numeric
@attribute 51 numeric
@attribute 52 numeric
@attribute 53 numeric
@attribute 54 numeric
@attribute 55 numeric
@attribute 56 numeric
@attribute 57 numeric
@attribute 58 numeric
@attribute 59 numeric
@attribute 60 numeric
@attribute 61 numeric
@attribute 62 numeric
@attribute 63 numeric
@attribute 64 numeric
@attribute 65 numeric
@attribute 66 numeric
@attribute 67 numeric
@attribute 68 numeric
@attribute 69 numeric
@attribute 70 numeric
@attribute 71 numeric
@attribute 72 numeric
@attribute 73 numeric
@attribute 74 numeric
@attribute 75 numeric
@attribute 76 numeric
@attribute 77 numeric
@attribute 78 numeric
@attribute 79 numeric
@attribute 80 numeric
@attribute 81 numeric
@attribute 82 numeric
@attribute 83 numeric
@attribute 84 {1,2,}

@data
15016,1148.3,0.14311,0.86499,235.31,3.4702,235,555.8,0.7001,0.011099,0.24172,134.85,34.67,96,97.873,0.98891,0.00090031,0.27353,131.95,22.253,110,92.99,0.98668,0.0020796,0.29552,0.45336,0.47847,0,2476.9,0.91696,0.024403,0.71711,0.24439,0.069188,0.25,122.67,0.97712,0.00040285,0.29354,0.65634,0.075858,0.58301,128.71,0.98459,0.00039835,0.24935,67.477,8.0901,60.062,117.57,0.98696,0.00046745,0.25385,37.735,15.031,51.975,76.684,0.99012,0.00080354,0.32345,19.298,1.5771,19.641,107.31,0.93684,0.00068724,0.29583,-1,1,0.99534,-0.99992,0.99834,1,0.98388,1,-0.98253,-1,-0.97872,1,-1,1,0.98484,-1,2
828,341.45,0.089246,0.99129,231.21,5.3461,232,1046,0.65445,0.0054289,0.15328,122.6,29.728,95,2799,0.57554,0.0019403,0.11798,124.05,19.192,110,2630.6,0.56505,0.0034872,0.13611,0.56017,0.4822,0,11959,0.60486,0.019612,0.42693,0.26376,0.071191,0.25,3126.9,0.55386,0.0012998,0.087008,0.62465,0.064675,0.5817,2643.9,0.55675,0.0015104,0.12438,64.187,6.7548,58.293,2649.9,0.56561,0.0015221,0.13375,41.632,13.222,54.608,2719.3,0.60598,0.0015367,0.10454,19.083,2.005,19.502,1344.2,0.70104,0.001294,0.11971,-1,1,0.20876,-0.99992,0.99823,1,0.98388,1,-0.98253,-1,-0.97872,1,-1,1,-0.58024,-1,2
2518,679.26,0.068579,0.94408,231.16,23.515,237,384.6,0.85031,0.0039498,0.31661,147.21,24.76,151,581.93,0.90342,0.0012604,0.22248,41.34,13.693,35,404.4,0.82063,0.0024193,0.24526,0.095941,0.037957,0.10233,210.79,0.9112,0.0012831,0.29739,0.70517,0.091823,0.74707,392.73,0.85375,0.00074393,0.2205,0.54865,0.034988,0.55033,746.59,0.6623,0.0010407,0.21964,68.628,4.8396,70.673,1041.1,0.8291,0.00055767,0.18254,23.65,19.488,21.045,297.35,0.92902,0.00090051,0.26126,64.129,7.1132,69.751,473.36,0.88003,0.00072278,0.23423,-1,1,0.20814,-0.99992,0.99929,1,0.9837,1,-0.98201,-1,-0.97872,1,-1,1,0.95778,-1,1
81,38.415,0.68975,0.88359,234.21,3.744,236,3094.3,0.56086,0.019375,0.12797,96,4.7828,94,2207.3,0.66364,0.017188,0.11118,110.88,2.566,112,2947.8,0.41598,0.023438,0.13745,0.98453,0.0043097,0.98509,1994.7,0.72457,0.017188,0.20034,0.3472,0.02758,0.32366,2123.9,0.73516,0.0125,0.065599,0.57658,0.0093242,0.56732,3076.4,0.35936,0.013438,0.077396,59.036,0.84777,58.099,3390,0.36498,0.013125,0.064559,54.556,2.8565,52.694,2028.1,0.76286,0.0125,0.09946,19.483,0.78483,19.325,3097.9,0.53013,0.0125,0.050224,-1,1,0.20529,-0.99992,0.99833,1,0.98388,1,-0.98253,-1,-0.97872,1,-1,1,0.98025,-1,2
23270,1297.6,0.17367,0.58665,231.25,12.043,235,41.051,0.93237,0.0080363,0.51652,154.48,32.4,198,108.41,0.98615,0.0021851,0.39022,33.147,14.452,20,27.432,0.94565,0.0059513,0.54386,0.10388,0.042815,0.1034,27.989,0.95877,0.0051083,0.61306,0.76123,0.097512,0.86207,53.52,0.96219,0.0031345,0.46495,0.54755,0.025927,0.56863,76.102,0.92323,0.0032399,0.4178,70.317,6.6552,78.978,141.4,0.98412,0.0011217,0.37578,19.738,19.882,-8.4479,65.115,0.98582,0.001275,0.43928,67.778,9.4103,77.695,24.826,0.97055,0.0085273,0.58801,-1,1,0.16672,-0.99992,0.99832,1,0.98388,1,-0.98253,-1,-0.97872,1,-1,1,0.98019,-1,1
55,26.572,0.97887,0.84549,221.15,21.52,224,2831.2,0.1212,0.018519,0.098883,225.6,20.077,216,3345.4,0.062839,0.019204,0.060943,223.58,21.229,231,2329.1,0.1989,0.020576,0.0737,0.44075,0.25856,0.5,5908.4,0.32324,0.022634,0.11086,0.025797,0.02104,0.0030075,3326.4,0.60397,0.018519,0.088908,0.87624,0.078839,0.84314,2737.7,0.08289,0.018519,0.095317,89.324,7.1613,56.581,3046.8,0.050866,0.018519,0.074615,-1.8201,4.6948,-12.605,2156,0.58152,0.01989,0.14058,0.50436,3.5639,-10.474,2077.7,0.43641,0.01989,0.11135,-1,1,0.020382,-0.99992,0.99833,1,0.98363,1,-0.98257,-1,-0.97872,1,-1,1,0.97783,-1,1
444,112.85,0.43808,0.83314,237.8,2.7035,239,1617.8,0.66486,0.019766,0.27634,98.784,4.9833,100,587.15,0.89423,0.011113,0.29546,48.11,3.1941,48,924.53,0.74626,0.016026,0.26215,0.041543,0.0058346,0.042901,383.73,0.94633,0.015913,0.53974,0.62489,0.022953,0.625,623.58,0.82804,0.0037351,0.22637,0.50286,0.0081742,0.50327,2037.2,0.56355,0.0072714,0.21635,59.219,0.95857,59.286,1484.9,0.72932,0.0038573,0.23934,51.062,2.5281,50.25,252.63,0.95811,0.003572,0.33534,53.742,1.7664,53.843,464.81,0.89414,0.0033376,0.27922,-1,1,0.60894,-0.99992,0.99833,1,0.98388,1,-0.98253,-1,-0.97872,1,-1,1,0.98025,-1,1
138,132.45,0.09885,0.99853,238.83,5.6705,239,3655,0.40812,0.010603,0.14193,110.71,21.123,93,9276.2,0.039525,0.0074058,0.026961,121.16,12.735,107,8995.4,0.04964,0.0080452,0.050637,0.80121,0.3841,0.9836,18340,0.045413,0.034791,0.30116,0.30522,0.075122,0.36156,9062.4,0.045104,0.0072993,0.021212,0.6153,0.046116,0.57124,8966.7,0.041024,0.0075124,0.035781,62.761,4.4268,58.602,8463.4,0.048313,0.0074058,0.026698,49.896,8.96,56.042,7602.1,0.095228,0.0075124,0.030627,18.845,1.8917,20.002,2864.4,0.37485,0.0072993,0.061604,-1,1,0.20537,-0.99992,0.99915,1,0.98388,1,-0.98253,-1,-0.97872,1,-1,1,0.98025,-1,2
132,65.219,0.38997,0.93441,238.33,2.1455,238,2347.7,0.60403,0.032341,0.26522,95.008,3.3074,96,2631.9,0.57436,0.021502,0.21507,49.197,2.7252,49,853.35,0.76218,0.028728,0.26933,0.037296,0.0041853,0.041507,1436.5,0.69429,0.023134,0.21768,0.61428,0.018592,0.62797,830.46,0.77133,0.0099645,0.15627,0.50004,0.0065218,0.49542,1892.2,0.60394,0.013694,0.17743,58.656,0.65494,58.424,3398.6,0.56147,0.010081,0.15202,53,1.7028,51.68,1806.3,0.60798,0.0098479,0.15068,52.742,1.3248,53.424,921.18,0.75403,0.0094983,0.15242,-1,1,0.20575,-0.99992,0.9991,1,0.98207,1,-0.98221,-1,-0.97872,1,-1,1,0.94656,-1,1
16271,956.42,0.22352,0.86055,235.1,3.502,235,556.13,0.70545,0.010974,0.2426,131.08,35.769,96,97.579,0.98883,0.00081141,0.27692,129.88,22.554,110,89.27,0.98678,0.0019495,0.29761,0.49406,0.48072,0,2285.2,0.92411,0.025307,0.72456,0.25569,0.077286,0.25,141.64,0.97662,0.00038019,0.29287,0.64845,0.077837,0.58301,120.82,0.98477,0.00035744,0.25247,66.672,8.2565,60.062,109.77,0.98718,0.00042578,0.26152,39.294,15.422,51.975,78.613,0.9902,0.00079962,0.32704,19.359,1.5577,19.641,111.7,0.93262,0.00065196,0.29057,-1,1,0.99551,-0.99992,0.99834,1,0.98388,1,-0.98253,-1,-0.97872,1,-1,1,0.98603,-1,2
960,358.82,0.0937,0.98949,231.23,5.3314,232,986.08,0.65382,0.0055922,0.16266,117.74,30.223,95,2540.9,0.58602,0.0017321,0.13009,121.61,18.89,110,2320.8,0.57658,0.0033283,0.14413,0.61801,0.47066,0,10279,0.64363,0.022076,0.45427,0.28025,0.078802,0.25,3028.1,0.56017,0.0011624,0.094155,0.61513,0.064729,0.5817,2393.5,0.5675,0.0013124,0.13037,63.208,6.7427,58.293,2310.9,0.57907,0.0013255,0.14128,43.748,13.434,54.608,2549.1,0.61636,0.0013646,0.11404,19.128,1.9305,19.502,1196.1,0.71244,0.0011406,0.12093,-1,1,0.21831,-0.99992,0.99818,1,0.98388,1,-0.98253,-1,-0.97872,1,-1,1,-0.72969,-1,2
3023,783.26,0.06192,0.95277,231.91,23.052,237,341.2,0.85356,0.0044912,0.33095,138.66,29.933,151,515.75,0.93514,0.0010733,0.22981,42.899,13.369,35,354.94,0.83485,0.0021157,0.24315,0.086671,0.042444,0.035704,182.52,0.93283,0.0011962,0.31743,0.68813,0.094798,0.74707,284.17,0.87514,0.00067123,0.23244,0.54048,0.037457,0.55033,568.71,0.71513,0.00086548,0.23322,66.971,5.7717,58.595,871.92,0.88098,0.00050479,0.19637,28.269,21.327,21.045,253.75,0.947,0.00082519,0.28116,62.081,8.0917,52.361,294.64,0.90933,0.00077044,0.26267,-1,1,0.20822,-0.99992,0.99925,1,0.98351,1,-0.98199,-1,-0.97872,1,-1,1,0.95733,-1,1
137,52.739,0.61897,0.9376,234.17,3.5719,235,2049.8,0.64215,0.016869,0.17633,91.482,6.8246,86,1048.6,0.85196,0.010381,0.13665,109.65,2.9496,109,2745.5,0.45229,0.017625,0.17392,0.98156,0.0054094,0.98509,991.66,0.88671,0.010705,0.2314,0.37003,0.037069,0.32366,805.17,0.89657,0.0073529,0.1064,0.56902,0.012275,0.55817,2282.9,0.59304,0.0089749,0.12377,58.273,1.1764,56.572,2223.9,0.66309,0.0074611,0.093003,56.401,3.3844,52.694,649.45,0.905,0.0077855,0.16546,19.158,1.064,17.21,2025.3,0.67018,0.0073529,0.094406,-1,1,0.20529,-0.99992,0.99833,1,0.98388,1,-0.98253,-1,-0.97872,1,-1,1,0.98025,-1,2
24665,1289.8,0.1863,0.59102,231.52,12.005,237,39.479,0.93415,0.0081542,0.51074,150.63,35.21,198,102.5,0.98736,0.0019697,0.39101,34.178,14.733,20,26.232,0.94999,0.0054342,0.53837,0.099678,0.045262,0.1034,26.809,0.96344,0.004919,0.61235,0.75146,0.10337,0.86207,52.483,0.96701,0.0028185,0.45709,0.54421,0.028707,0.56863,72.063,0.93495,0.002899,0.41557,69.562,7.1636,78.978,120.99,0.98557,0.0011052,0.381,21.785,21.099,-8.4479,62.199,0.98736,0.0012288,0.4406,66.764,10.062,77.695,24.263,0.97482,0.0076425,0.57812,-1,1,0.087355,-0.99992,0.99832,1,0.98388,1,-0.98253,-1,-0.97872,1,-1,1,0.98019,-1,1
55,26.572,0.97887,0.84549,221.15,21.52,224,2831.2,0.1212,0.018519,0.098883,225.6,20.077,216,3345.4,0.062839,0.019204,0.060943,223.58,21.229,231,2329.1,0.1989,0.020576,0.0737,0.44075,0.25856,0.5,5908.4,0.32324,0.022634,0.11086,0.025797,0.02104,0.0030075,3326.4,0.60397,0.018519,0.088908,0.87624,0.078839,0.84314,2737.7,0.08289,0.018519,0.095317,89.324,7.1613,56.581,3046.8,0.050866,0.018519,0.074615,-1.8201,4.6948,-12.605,2156,0.58152,0.01989,0.14058,0.50436,3.5639,-10.474,2077.7,0.43641,0.01989,0.11135,-1,1,0.020382,-0.99992,0.99833,1,0.98363,1,-0.98257,-1,-0.97872,1,-1,1,0.97783,-1,1
587,114.5,0.56264,0.83311,237.53,2.938,237,1237.5,0.71379,0.016383,0.26633,95.693,7.1882,100,482.68,0.9059,0.0073618,0.28152,49.031,3.8645,48,546.14,0.80749,0.012074,0.2535,0.038214,0.0083699,0.042901,289.38,0.94209,0.011648,0.51424,0.61514,0.030273,0.625,377.47,0.8791,0.0027374,0.23667,0.49968,0.0096384,0.50327,1697.3,0.63442,0.0055271,0.20966,58.672,1.2952,59.286,1096.9,0.80775,0.0029004,0.22907,52.35,3.4083,50.25,245.26,0.94995,0.0029237,0.35835,52.751,2.5286,53.843,322.18,0.92036,0.0024986,0.2963,-1,1,0.75153,-0.99992,0.99833,1,0.98388,1,-0.98253,-1,-0.97872,1,-1,1,0.98025,-1,1
162,142.4,0.10039,0.99869,238.4,5.5487,239,3304.9,0.39782,0.0091432,0.097698,105.69,22.957,93,8948.3,0.11779,0.006597,0.023487,117.99,14.029,100,7897.1,0.12848,0.0070599,0.04625,0.82751,0.35993,0.9836,15579,0.077,0.035145,0.33355,0.32538,0.084999,0.36156,9415.6,0.11879,0.0063655,0.024312,0.60403,0.050517,0.57124,8495.6,0.1126,0.0063655,0.026747,61.778,4.727,58.602,7972.8,0.11507,0.0063655,0.022837,51.729,9.4009,56.042,7347.6,0.16817,0.0064427,0.022701,19.324,2.1542,20.002,2939.2,0.33084,0.0063655,0.067639,-1,1,0.20545,-0.99992,0.9983,1,0.98388,1,-0.98253,-1,-0.97872,1,-1,1,0.98026,-1,2
297,104.68,0.34057,0.78834,237.86,2.1156,236,1516.2,0.62201,0.028556,0.29987,89.522,5.7809,83,2652,0.70267,0.010866,0.23087,50.822,3.4843,49,2215.1,0.54135,0.015614,0.24478,0.031407,0.0068479,0.027296,2254.1,0.68578,0.010386,0.22925,0.59685,0.027011,0.62797,2420.3,0.5737,0.004611,0.17336,0.49438,0.0078957,0.49542,1907.2,0.55918,0.0081035,0.19305,57.707,1.0163,58.424,2705.5,0.63289,0.0045882,0.18389,55.249,2.6024,51.68,1799.2,0.74527,0.0042915,0.18687,50.992,2.2171,53.424,2693.9,0.59883,0.0042458,0.17286,-1,1,0.20657,-0.99992,0.99995,1,0.98335,1,-0.98229,-1,-0.97872,1,-1,1,0.97295,-1,1
17182,914.9,0.25795,0.85614,234.93,3.5639,235,560.97,0.71315,0.010707,0.24051,128.3,36.747,96,94.628,0.98836,0.00074193,0.27912,128.41,22.817,110,83.689,0.98663,0.0018332,0.29991,0.51968,0.48017,0,2163.3,0.92799,0.024511,0.72633,0.26485,0.084717,0.25,139.69,0.97516,0.00041712,0.30186,0.64265,0.079615,0.58301,114.12,0.98442,0.00033182,0.25484,66.091,8.4024,60.062,105.49,0.98702,0.00040949,0.2643,40.416,15.746,51.975,74.753,0.99013,0.00075763,0.32961,19.393,1.5468,19.641,117.48,0.92815,0.00061906,0.28379,-1,1,0.9955,-0.99992,0.99834,1,0.98388,1,-0.98253,-1,-0.97872,1,-1,1,0.98498,-1,2
1092,372.22,0.099044,0.98816,231.1,5.2196,232,960.84,0.64913,0.0054332,0.15891,113.11,31.003,95,2447.1,0.59393,0.0015198,0.13026,119.27,18.821,110,2133.6,0.58178,0.0029648,0.15131,0.66148,0.4566,0,9003.8,0.6684,0.023647,0.48036,0.29734,0.08762,0.25,3117.1,0.57491,0.0010191,0.095433,0.60585,0.065693,0.5817,2185.8,0.57498,0.0011552,0.13394,62.285,6.7972,58.293,2154.5,0.58826,0.0011854,0.14518,45.669,13.653,54.608,2455.9,0.62743,0.0013131,0.12733,19.199,1.8616,19.502,1152.7,0.70246,0.0010174,0.12713,-1,1,0.22198,-0.99992,0.99815,1,0.98388,1,-0.98253,-1,-0.97872,1,-1,1,-0.75487,-1,2
67,35.024,0.68636,0.90327,236.91,3.4891,237,4786.4,0.12199,0.023416,0.21656,80.776,4.7858,83,3142.1,0.6024,0.023416,0.11419,106.25,3.5349,104,5831.4,0.28302,0.02663,0.096883,0.97579,0.0039323,0.9748,2627.7,0.59578,0.020661,0.15693,0.42861,0.027641,0.40972,2769.2,0.6835,0.015611,0.071882,0.55417,0.010991,0.56471,7418.6,0.14474,0.019284,0.068258,56.99,0.89582,57.687,6721.8,0.079256,0.015611,0.067697,61.489,2.2908,60.15,3089.2,0.66926,0.01607,0.10725,19.478,1.3375,18.228,3367.5,0.47774,0.015611,0.091674,-1,1,0.20528,-0.99992,0.99833,1,0.98388,1,-0.98253,-1,-0.97872,1,-1,1,0.98025,-1,2
3409,741.89,0.077831,0.95586,231.93,23.421,237,316.44,0.85727,0.0047331,0.34323,132.94,32.741,151,423.78,0.94538,0.00096879,0.23739,44.069,13.291,35,334.01,0.84274,0.0019689,0.24706,0.081114,0.048252,0.035704,53.322,0.82563,0.0065537,0.5323,0.67511,0.098571,0.74707,288.76,0.88248,0.0006039,0.2335,0.53457,0.039522,0.55033,558.73,0.74202,0.00078006,0.23448,65.848,6.2815,57.584,795.52,0.89554,0.00046649,0.20154,31.104,22.396,53.897,214.82,0.9555,0.00091662,0.30149,60.583,8.7957,52.625,310.9,0.91896,0.00067915,0.2643,-1,1,0.20831,-0.99992,0.99919,1,0.98324,1,-0.982,-1,-0.97872,1,-1,1,0.95743,-1,1
180,60.141,0.62538,0.93439,233.76,3.6866,235,1050.1,0.68459,0.015074,0.17426,88.333,8.3036,82,904.84,0.87438,0.0080834,0.13115,108.12,4.0778,108,1507.5,0.69228,0.013139,0.16519,0.98024,0.005704,0.98509,773.13,0.88649,0.0077089,0.21077,0.38494,0.043304,0.32366,754.26,0.8977,0.005649,0.1016,0.56237,0.016418,0.55817,1295.5,0.74702,0.0063981,0.11858,57.685,1.4966,56.572,1252.3,0.76995,0.0058987,0.11368,57.471,3.6696,52.694,619.94,0.91379,0.0058987,0.16003,19.247,1.1768,17.21,1489.7,0.71939,0.005649,0.097575,-1,1,0.20529,-0.99992,0.99833,1,0.98388,1,-0.98253,-1,-0.97872,1,-1,1,0.98025,-1,2
25945,1264.3,0.20395,0.59157,231.7,11.966,236,39.065,0.93036,0.0082708,0.5105,147.03,37.81,198,95.663,0.98827,0.0017997,0.39076,35.148,15.073,20,24.5,0.95537,0.0050258,0.5326,0.095875,0.048391,0.1034,20.036,0.93462,0.010076,0.70298,0.74211,0.10918,0.86207,50.427,0.97159,0.0025706,0.45018,0.54102,0.031352,0.56863,75.405,0.94292,0.002636,0.40767,68.871,7.6153,78.978,126.93,0.9866,0.0010088,0.37358,23.638,22.158,-8.4479,59.316,0.98834,0.0011606,0.44071,65.798,10.726,77.695,23.969,0.97812,0.0069539,0.57021,-1,1,0.05417,-0.99992,0.99831,1,0.98388,1,-0.98253,-1,-0.97872,1,-1,1,0.98018,-1,1
55,26.572,0.97887,0.84549,221.15,21.52,224,2831.2,0.1212,0.018519,0.098883,225.6,20.077,216,3345.4,0.062839,0.019204,0.060943,223.58,21.229,231,2329.1,0.1989,0.020576,0.0737,0.44075,0.25856,0.5,5908.4,0.32324,0.022634,0.11086,0.025797,0.02104,0.0030075,3326.4,0.60397,0.018519,0.088908,0.87624,0.078839,0.84314,2737.7,0.08289,0.018519,0.095317,89.324,7.1613,56.581,3046.8,0.050866,0.018519,0.074615,-1.8201,4.6948,-12.605,2156,0.58152,0.01989,0.14058,0.50436,3.5639,-10.474,2077.7,0.43641,0.01989,0.11135,-1,1,0.020382,-0.99992,0.99833,1,0.98363,1,-0.98257,-1,-0.97872,1,-1,1,0.97783,-1,1
738,124.07,0.60248,0.83011,237.37,2.9428,237,1205.9,0.72285,0.016185,0.27072,91.73,10.22,100,605.9,0.91298,0.0055029,0.2915,50.194,4.5764,48,497.73,0.84472,0.010323,0.26338,0.033948,0.011552,0.042901,433.53,0.9362,0.00878,0.48815,0.60264,0.038992,0.625,395.99,0.90184,0.002097,0.24966,0.49581,0.011887,0.50327,1340.5,0.72343,0.0041884,0.2195,58.034,1.7199,59.286,983.15,0.86012,0.0023105,0.23488,53.998,4.551,50.25,403.83,0.94103,0.0030727,0.37018,51.535,3.4198,53.843,383.3,0.92598,0.0021006,0.308,-1,1,0.77583,-0.99992,0.99833,1,0.98388,1,-0.98253,-1,-0.97872,1,-1,1,0.98025,-1,1
68,51.556,0.32148,0.98182,237.18,2.0656,238,2630.9,0.52003,0.042548,0.21446,83.529,6.7635,77,8791.3,0.058312,0.020717,0.018521,53.559,2.8515,55,4185.8,0.33048,0.026509,0.097122,0.024345,0.007226,0.01766,5958.8,0.12255,0.019826,0.048379,0.57053,0.024337,0.54839,4311.9,0.27222,0.017153,0.040547,0.48923,0.0088474,0.49673,5830.6,0.093828,0.018044,0.076348,56.689,1.143,56.005,10120,0.10009,0.017153,0.034082,57.599,2.7961,60.233,6617.4,0.10054,0.01849,0.051559,48.591,2.1669,46.712,5030.2,0.22989,0.016708,0.03332,-1,1,1,-0.99992,0.99816,1,0.9839,1,-0.98253,-1,-0.97872,1,-1,1,0.98025,-1,1
188,162.55,0.089414,0.99874,237.7,5.6454,239,3224.7,0.43056,0.0081501,0.11312,100.97,24.401,70,8278.7,0.16931,0.0056908,0.025726,115.51,14.587,100,7275.7,0.14159,0.0062055,0.040286,0.84772,0.33778,0.9836,13395,0.09919,0.035088,0.35657,0.34538,0.093765,0.36156,8603,0.17354,0.005462,0.02626,0.59369,0.05374,0.5281,7705.4,0.15363,0.0055192,0.026491,60.835,4.9901,58.602,7299.5,0.17361,0.0056336,0.025049,53.353,9.6526,56.042,6491.8,0.21495,0.005462,0.02653,19.462,2.2912,20.002,2764.3,0.31943,0.0054048,0.066504,-1,1,0.20529,-0.99992,0.99896,1,0.98388,1,-0.98253,-1,-0.97872,1,-1,1,0.98012,-1,2
478,105.38,0.54092,0.83414,237.29,2.1636,236,1231.9,0.60463,0.027728,0.30289,85.115,7.4837,82,1771.6,0.76518,0.0073969,0.24339,51.835,3.75,50,1198.5,0.70839,0.013805,0.27215,0.026933,0.0084079,0.027296,1477.8,0.77803,0.0062981,0.24692,0.58431,0.031262,0.57609,1200.8,0.73877,0.0032743,0.2183,0.48921,0.0095328,0.48105,1672.9,0.6319,0.0053576,0.2003,56.944,1.2911,58.424,2192.7,0.70193,0.0028524,0.19685,56.914,3.1139,51.68,1421.4,0.80279,0.00287,0.22061,49.693,2.7035,53.424,1284.9,0.74804,0.0027821,0.20482,-1,1,0.20583,-0.99992,0.99993,1,0.98401,1,-0.98249,-1,-0.97872,1,-1,1,0.96359,-1,1
18458,1040.3,0.21431,0.84535,234.67,3.6739,235,530.7,0.72726,0.010254,0.23913,124.48,38.168,96,94.658,0.98815,0.00068686,0.2827,126.49,23.131,110,81.34,0.98661,0.0017555,0.3032,0.55109,0.47739,0,2013.3,0.93221,0.023029,0.72858,0.2783,0.096061,0.25,148.4,0.97505,0.00044326,0.30732,0.63484,0.082102,0.58301,112.44,0.98449,0.00034921,0.25968,65.314,8.6006,60.062,101.02,0.98711,0.00039751,0.26749,41.926,16.189,51.975,72.278,0.99028,0.00077811,0.33346,19.413,1.5288,19.641,125.18,0.92162,0.00058578,0.27604,-1,1,0.99557,-0.99992,0.99833,1,0.98388,1,-0.98253,-1,-0.97872,1,-1,1,0.98681,-1,2
1279,406.65,0.097193,0.98331,231.03,5.0385,232,936,0.63308,0.0056879,0.16358,106.92,32.342,95,2240.4,0.61946,0.0013543,0.14528,116.31,18.831,110,1849.9,0.59876,0.0027111,0.17009,0.70712,0.43606,0,7658.1,0.69083,0.023266,0.51247,0.32255,0.10179,0.25,3086.1,0.62048,0.00088901,0.10666,0.59381,0.067355,0.5817,1995.6,0.59671,0.0010384,0.14841,61.129,6.877,58.293,1921.2,0.61198,0.0010813,0.1586,48.186,14.031,54.608,2325.8,0.65229,0.0012417,0.14101,19.319,1.8186,19.502,1162.4,0.6812,0.0008939,0.12621,-1,1,0.22274,-0.99992,0.99814,1,0.98388,1,-0.98253,-1,-0.97872,1,-1,1,-0.74215,-1,2
97,38.688,0.81438,0.87864,236.21,3.5764,237,3242.8,0.27566,0.019314,0.20005,77.062,6.9967,83,2648.4,0.71318,0.013889,0.083325,104.34,4.5136,104,2923.3,0.45159,0.016276,0.12433,0.9745,0.0042832,0.97649,2199.4,0.71547,0.013889,0.18133,0.44718,0.037641,0.40972,2228.7,0.78315,0.010851,0.070174,0.54589,0.015876,0.56471,4386.2,0.4564,0.012153,0.071576,56.322,1.2826,57.687,4317.9,0.42618,0.010634,0.060957,62.536,2.6417,60.15,1862.6,0.81774,0.011068,0.11465,19.683,1.5133,18.228,2721.6,0.45809,0.010634,0.094779,-1,1,0.20529,-0.99992,0.99833,1,0.98388,1,-0.98253,-1,-0.97872,1,-1,1,0.98025,-1,2
3749,755.71,0.082493,0.9565,231.93,23.78,237,280,0.86913,0.0047569,0.34925,128.06,35.11,151,393.14,0.95191,0.00085951,0.2391,45.093,13.384,50,311.63,0.85529,0.0018691,0.24716,0.079546,0.073916,0.035704,301.86,0.56646,0.0061994,0.52915,0.66371,0.10267,0.74707,274.71,0.897,0.0005517,0.23383,0.52951,0.041495,0.55033,468.38,0.7729,0.00071272,0.24079,64.925,6.6667,57.584,681.85,0.90811,0.000462,0.20847,33.445,23.262,53.897,198.56,0.96129,0.00084342,0.30362,59.286,9.4287,52.625,300.4,0.93189,0.00060153,0.2592,-1,1,0.20872,-0.99992,0.99926,1,0.98315,1,-0.9823,-1,-0.97872,1,-1,1,0.9542,-1,1
28782,1375.3,0.19122,0.60726,232.14,11.571,237,35.399,0.93191,0.0086284,0.50767,139.85,42.134,198,85.613,0.99038,0.0015371,0.39596,37.107,15.612,20,23.096,0.96079,0.0043565,0.52595,0.09191,0.076874,0.1034,346.51,0.54927,0.0092578,0.70343,0.72311,0.11948,0.86207,47.963,0.97743,0.0021512,0.4431,0.53476,0.035549,0.56863,73.776,0.95563,0.0022117,0.39924,67.53,8.3123,78.978,109.8,0.98894,0.00088894,0.37615,27.301,23.84,-8.4479,51.762,0.99043,0.0010986,0.45589,63.868,11.821,77.695,22.895,0.98279,0.0057855,0.56321,-1,1,0.13273,-0.99992,0.99832,1,0.98388,1,-0.98253,-1,-0.97872,1,-1,1,0.98062,-1,1
